STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18460,A18460,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
AL,9,8820,740,7840,150,8250,450,7900,1500,25650,9030,0,0,0,0,0,30,3550,5960246,8820,6065610,7480,2859338,8140,83332,6680,262644,6500,213397,5040,29347,3040,284473,6890,664449,2980,245011,620,30,142,2020,60482,5990,1405217,4710,105364,90,21,910,35707,2260,32382,270,2794,0,0,2210,52714,2210,50952,820,1762,6610,481541,60,3217,6350,154774,250,883,6280,36644,6470,63817,6610,67860,4780,3173,4890,88859,130,1437,680,224,1530,21811,6400,258642,760,40361,4890,177012,8820,5249162,8820,1330102,190,4175,30,227,4870,20121,3920,8706,440,284,0,0,0,0,90,104,20,156,3360,36098,0,0,30,249,30,166,8720,1349929,0,0,0,0,0,0,0,0,0,0,8820,1309981,8820,1400556,5770,16549,7630,34531,4590,212070,4210,158276,2060,60862,2530,97415
AL,10,3920,400,3410,50,3700,190,3720,430,10470,3690,0,0,0,0,0,0,1710,10343418,3920,10412346,3340,2479719,3830,246874,3370,525301,3300,429416,2640,75407,1360,172365,3500,2636376,1230,107213,370,0,0,910,28460,3300,3779293,2290,68928,20,6,370,14364,1250,17782,110,1126,0,0,610,14147,610,13702,220,445,3310,922362,20,2745,3200,276978,110,890,3110,35155,3250,32283,3310,45440,2130,2117,1890,37648,70,1384,300,104,1320,56201,3250,694725,690,86245,2840,567674,3910,8840261,3910,2591836,480,13269,0,0,2650,104215,2340,57023,110,68,0,0,0,0,0,0,0,0,1560,25419,0,0,0,0,10,56,3880,2759515,0,0,0,0,0,0,0,0,0,0,3910,2487621,3920,2636170,2480,20871,3560,95551,1790,336563,2120,455477,640,102277,1680,353200
AK,0,348990,177260,125670,37400,307050,20920,142340,216180,648770,201750,14170,7160,110,6900,2250,51130,76620,25179637,348370,25462885,289930,17411303,91550,170422,80450,454980,68550,330310,2610,4541,57420,844252,52550,1043657,74960,2901710,1460,19440,64730,41020,620409,19260,1295373,80670,283248,7180,1892,2250,50128,7540,63443,5150,24973,25910,26868,318800,5210039,318800,5124169,45790,85869,26740,850749,5880,116226,7140,14527,7070,9430,23950,146576,22890,133988,25500,149122,4720,2869,21540,270784,740,4758,2260,1680,1300,14507,20050,231568,1180,41929,45980,331808,300390,19279627,303010,3241944,410,4676,4640,9706,128320,276359,17900,16969,12910,8083,18550,16867,19020,3581,90490,218075,830,2273,43640,152382,9060,98927,10120,109150,10050,10163,324640,3750033,45960,96923,40570,87306,37440,70165,12710,10643,3180,3494,265430,2965585,279820,3185648,7360,9754,9190,27837,82480,353403,256520,910447,249360,768977,9140,141469
AK,1,3410,2020,1120,140,2310,510,2280,850,5330,970,20,0,0,20,0,80,1540,-268039,2780,-264921,960,39104,1240,5521,780,3755,670,2413,10,68,1650,-50178,940,11810,610,17158,90,50,197,0,0,800,-87688,720,3118,20,5,20,228,160,1153,20,116,140,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,257,20,223,20,12,180,30,10,0,0,0,0,0,10,4,160,23,0,0,440,1218,210,3130,230,3247,0,0,1620,12767,270,387,190,260,160,310,80,77,140,210,30,227,560,1629,20,36,0,0,290,759,1480,11901,1340,8020,170,3881
AK,2,46530,40330,2230,3210,37680,4660,15000,18830,36820,8550,5240,3390,0,1860,1010,3930,6400,219058,46530,222253,29190,136730,5270,1967,7150,8952,5700,5966,30,20,4720,9072,2480,1895,2580,13422,60,1880,3993,90,358,420,-519,4450,3195,30,6,0,0,230,764,80,262,590,548,46120,412567,46120,404666,4510,7900,390,8439,270,4595,60,66,90,54,230,1016,230,835,300,1121,50,31,190,2083,10,99,20,8,10,34,180,278,0,0,720,176,17620,20139,18990,2017,0,0,70,25,1910,165,360,6,20,2,110,15,30,3,1420,140,0,0,3750,2405,540,6399,550,6327,40,22,31400,24739,11240,9562,10080,8781,2910,1581,980,830,300,284,17430,1852,20820,4544,0,0,0,0,13690,2273,26630,22533,26430,22094,250,439
AK,3,56490,40550,5910,8460,49950,3180,19620,41710,80190,23430,3320,1600,30,1690,790,11880,8960,985030,56490,996718,47790,755556,6630,4872,8200,15462,6410,10318,100,119,8270,56089,3320,6646,6880,76456,110,4460,12651,2900,5752,880,-293,9710,11688,190,43,40,319,490,1571,370,1236,2390,2000,55640,780380,55640,769513,6150,10867,840,19735,520,10234,150,63,220,151,550,2426,540,1996,680,2632,90,68,470,4449,0,0,50,28,20,22,470,1371,50,620,3560,2794,40860,239145,42440,24248,10,16,340,126,15220,4834,510,34,510,156,3280,1639,4740,769,6910,2213,30,10,6880,10659,1790,19044,1840,19035,2050,1151,52990,138440,16970,49207,14710,44931,10950,17761,2610,2149,920,794,31750,19413,36500,31558,0,0,0,0,5720,6698,49290,113358,48970,112035,440,1323
AK,4,78040,46330,15720,13070,70440,3650,27660,59100,136790,43940,3050,1200,40,1800,450,17380,12550,2854558,78040,2885295,69310,2327579,11690,8975,12030,25979,9510,17060,240,215,10060,107129,5870,16911,11410,216567,180,5120,17283,7930,53734,1740,8403,16480,30737,630,147,140,1512,990,3448,1080,4062,7290,7171,75610,1168241,75610,1154551,7590,13690,2420,54399,1120,20265,440,315,630,530,1810,7587,1760,6992,2090,8240,380,249,1610,15333,70,460,130,92,50,224,1500,6868,100,1586,7710,15136,77560,1606951,77180,176160,10,28,1910,1131,32780,40271,1530,131,2410,1414,5490,5167,10890,2235,21820,31102,130,127,7810,20307,3950,38127,4060,39224,3940,2548,76070,322966,16810,37467,15060,33099,16530,35415,3130,2505,1200,1300,59230,135889,62930,160026,20,17,0,0,11480,19421,66260,181684,65660,179478,780,2205
AK,5,51120,24060,18820,6600,45590,2500,20650,35150,103380,33620,1430,540,10,870,10,8520,12020,3152079,51120,3183499,44240,2441303,13160,13129,10950,29548,9140,19780,330,413,8000,89858,6630,27475,12060,353475,180,3090,11930,7950,109400,1890,19626,14070,31420,1550,380,190,2063,830,4176,1100,4649,6360,6843,47430,826673,47430,813124,7390,13549,3680,85750,1150,21211,820,938,930,808,3160,14241,3010,13114,3480,15091,600,442,2890,28755,100,635,210,208,70,207,2340,13053,140,3199,6700,19212,51010,2210983,50940,276390,10,41,1190,1914,21530,50529,2100,286,2070,1250,3450,3374,3350,570,16740,44287,130,211,5970,18442,1760,20798,1990,22928,1760,1689,50280,343025,680,300,550,235,5430,11818,1840,1547,440,562,45330,225862,46840,247718,0,0,0,0,11230,26109,39790,120425,39060,117079,940,3346
AK,6,35680,11870,19950,3050,31720,1840,16030,22920,81970,26420,610,220,20,370,0,4470,10300,3096500,35680,3123982,30620,2282594,12390,13597,9540,31746,8140,21401,380,427,6790,87031,6660,38713,11190,429524,180,1990,7695,6960,122767,2040,28738,9780,27482,1230,312,190,2398,820,4698,740,3987,3310,3610,31840,630710,31840,618385,6410,12325,3830,93065,920,17991,900,777,1020,1051,3490,15876,3300,15802,3680,17737,640,353,3210,34176,100,657,270,245,70,431,2650,16599,120,2340,6130,21905,35630,2342266,35600,316217,10,70,560,2202,15770,46658,2280,302,1810,1180,2300,2386,0,0,13020,41772,120,279,4940,17129,600,8183,830,10556,960,1303,35210,352465,0,0,0,0,1190,2587,1370,1140,150,261,34340,269559,34740,289959,20,68,0,0,9410,29435,26210,90921,25500,87657,940,3264
AK,7,59720,10020,46540,2470,53150,3460,29160,31700,156190,50010,490,200,10,280,0,4540,18190,8177382,59720,8251763,52240,5906128,27860,37997,21170,102296,18920,71143,910,1128,13080,239577,16610,182199,22530,1178512,430,2570,9920,11580,238677,5670,143361,19040,74381,2960,847,730,11425,1870,15125,1450,7745,5840,6505,50720,1126940,50720,1105644,10670,21296,9000,266582,1560,32523,2500,3199,2590,3573,8410,47057,7930,46714,8790,51957,1800,1115,7740,96992,270,1466,760,527,310,1708,7100,66406,350,7401,13620,74594,59680,6692029,59660,1039136,70,332,480,3322,30560,93575,6180,1858,4820,3264,3920,4286,0,0,24630,80444,290,945,9610,42962,220,3246,550,6830,1020,2232,59200,1065297,0,0,0,0,270,693,2700,2395,40,83,59320,945561,59430,998555,460,116,130,54,22130,100714,37470,165540,35420,148524,2670,17016
AK,8,15500,1760,13300,340,13920,990,9790,5440,41410,12650,10,0,0,10,0,340,5630,4296294,15500,4356997,13500,2634377,10980,38558,8670,106074,8160,78218,450,975,4090,195418,8010,275792,6860,546831,190,280,1061,3130,75873,4120,356301,5070,60703,560,146,680,18707,1390,17854,230,2046,0,0,10360,240058,10360,234480,2740,5578,5150,194928,310,8268,1780,4349,1310,2627,4930,39411,4750,36193,5070,38994,970,495,4430,69812,180,1141,610,445,420,3240,4480,63014,270,6189,6100,90531,15500,3766427,15500,740183,150,1045,70,974,8930,27056,3720,4512,1160,736,0,0,0,0,5780,18044,110,530,3430,27141,0,0,70,1003,240,965,15380,757032,0,0,0,0,0,0,0,0,0,0,15490,713127,15500,758005,5300,3648,6860,7524,7490,92688,7940,90317,6340,57687,1980,32630
AK,9,1770,230,1470,50,1620,110,1470,370,4780,1540,0,0,0,0,0,0,720,1186167,1770,1210602,1480,528850,1620,18584,1370,49639,1320,38500,80,318,540,69397,1380,145985,650,51061,40,0,0,350,9949,1100,278295,880,24435,30,6,170,8416,470,8608,60,605,0,0,820,18612,820,18087,260,525,950,57134,20,1139,340,2058,180,375,920,10560,920,8109,940,8539,140,91,730,13373,30,300,160,84,190,3070,870,26558,100,4126,930,38352,1770,1071363,1770,273652,40,447,0,0,990,6494,810,4533,90,65,0,0,0,0,20,50,20,171,550,7010,0,0,0,0,40,253,1750,290513,0,0,0,0,0,0,0,0,0,0,1770,267158,1770,285058,1090,2921,1540,7252,810,38233,950,43095,460,15949,580,27146
AK,10,740,80,620,20,680,40,680,120,1920,620,0,0,0,0,0,0,310,1480608,740,1496697,610,359082,720,27222,590,81529,570,65511,80,858,220,40859,630,336231,200,18704,20,0,0,130,3899,600,549149,460,16089,0,0,80,5060,290,6046,30,265,0,0,260,5858,260,5719,70,139,480,70717,0,0,160,2762,100,261,460,8402,460,4233,470,4811,50,25,290,5811,0,0,60,43,160,5571,460,37421,70,16468,500,69108,740,1330324,740,393684,80,2474,0,0,450,6747,410,5307,20,16,0,0,0,0,0,0,0,0,270,5109,0,0,0,0,0,0,730,442789,0,0,0,0,0,0,0,0,0,0,740,386937,740,408596,460,2948,670,13007,230,37073,500,70673,170,20454,380,50219
AZ,0,3094210,1446630,1123280,479700,2747480,192900,1460680,1889290,6066070,2000370,92360,41140,4420,46800,12020,429720,823230,209780514,3082390,212186534,2492440,140964988,777240,2062178,526120,5137622,485640,3708737,383100,691917,510480,6031065,504170,15455842,753330,24223425,8570,60660,232162,486340,7656593,173080,11396552,727320,2406020,63160,15955,13910,340283,76610,540057,43560,211883,249180,254918,2710480,46296071,2710480,45314351,501260,981723,338790,11981382,127540,1927010,254730,2191725,76640,160072,301550,1167724,313740,2072934,336830,2266696,218440,159622,268820,3293068,7430,51802,21910,20150,19330,378379,293480,3179296,23210,782074,360020,2642042,2467320,156737799,2455730,27056305,3900,49642,39110,71209,1194810,2424922,161180,211745,116410,65574,188510,169967,212130,38860,822060,1676389,22090,83611,372950,1101695,72460,674386,81740,741367,84120,71001,2893100,30854313,576720,1480095,514210,1301062,473680,886581,148320,118300,29010,29371,2045800,24631400,2247190,26431970,63640,115975,78270,379726,704490,3362593,2269800,7706053,2211810,6388116,74650,1317937
AZ,1,44880,26580,15310,1830,30230,8630,27830,9440,68380,10180,490,180,0,310,0,1010,24700,-4995120,33070,-4956161,8880,357834,14120,101776,9300,92574,8360,54844,1690,5451,16940,-336783,14650,360500,7880,135926,820,210,826,90,476,8810,-955857,8260,38959,130,31,70,1617,2430,12869,240,1313,1660,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,274,0,0,730,3392,90,3046,570,174,160,247,10,1,0,0,20,13,10,15,90,99,0,0,5190,13722,3280,37354,3470,36525,30,14,17330,102409,3170,3794,1880,2425,1430,2916,1740,1538,2150,2928,630,3146,6620,19260,250,409,0,0,3980,7935,15620,91048,14550,67618,1360,23430
AZ,2,333750,265810,35520,29040,285020,25350,129580,179010,354140,73940,24320,10160,300,13850,3970,33330,84720,1790891,333740,1834946,231680,1380689,47560,27132,28690,43177,25530,24644,3230,2104,55520,170984,26270,15407,50400,259417,470,3420,11130,950,3205,4850,-22636,50580,44055,510,111,100,539,3780,11718,670,2268,5640,4663,327840,3948157,327840,3828236,65250,119921,5870,130101,4920,71632,1410,3404,3240,2602,4080,11961,4850,14603,5520,17168,2460,1324,3320,32101,80,512,230,136,230,632,3640,4973,270,1889,600,1006,7180,15689,6730,1904,20,7,1950,754,1210,180,730,31,0,0,110,31,60,16,210,79,20,7,44030,33342,7710,73944,8040,73546,150,76,262170,252124,108140,119339,92490,105217,32530,22379,12100,9840,4220,3671,6270,1724,53300,36457,10,16,0,0,31690,16266,244430,231954,243160,228825,1660,3129
AZ,3,667260,407400,94460,157500,591820,41420,283890,482280,1116760,404900,28260,13750,960,13550,4850,136430,139010,11638758,667260,11802225,528340,9007187,78090,66234,46390,119307,41610,67501,9100,5619,118890,970172,42260,69244,110320,1318277,1210,19780,74480,54160,101566,10110,18331,127380,163467,3560,798,310,1907,7400,24496,3150,9835,25080,19735,651440,9872815,651440,9685709,100530,187107,15810,355314,13130,186484,4920,7647,9050,8801,11180,29957,13590,41282,15270,46231,7780,4147,8910,77958,270,1492,590,401,410,1696,11220,29823,870,7334,34260,22822,422330,2372596,418410,239721,60,80,6400,2947,175460,62148,4690,277,7280,2382,38400,18196,51650,8496,86530,32264,700,341,96740,168453,21320,186756,21840,185215,22560,12568,615820,1876386,250260,876802,227970,771272,184500,327539,36550,28392,10870,9606,290800,177574,376870,362097,50,73,0,0,67550,68835,572460,1580712,569820,1571989,3640,8723
AZ,4,804040,415310,186010,187170,720890,45370,346350,570990,1541290,558410,25120,12840,1320,10970,3150,153870,162470,29057548,804040,29358974,693790,23992489,120450,110400,71670,223072,65180,134525,37970,24941,98270,833796,65810,193759,149320,2792170,1580,17480,68166,121010,869032,17840,119007,166880,301426,16410,3910,850,7616,11250,46820,9670,35514,78500,74608,766410,12471255,766410,12270516,103440,200739,37620,872512,26340,365391,19680,28835,16110,22944,28380,72190,32860,115484,37110,130390,21930,12806,24220,211475,830,5114,1510,1786,820,2414,29440,109584,2510,28793,71210,116063,795450,15477318,789870,1683946,30,197,16580,14558,390110,464227,17440,1767,30880,18534,62140,56838,128900,25204,273640,354094,4290,5475,66790,168182,29180,255304,30410,267924,37540,25302,776670,3010400,209690,477867,187700,420395,198360,419905,38410,29495,9320,9731,570780,1219720,615020,1422955,100,189,0,0,143440,202041,654740,1779496,649450,1763315,7300,16181
AZ,5,430920,176590,185310,60410,384280,25290,208000,265960,914410,299190,8650,3090,760,4800,60,55500,125580,26475855,430920,26751062,357470,19928140,114720,126347,72750,291415,66730,183337,60320,50465,62580,617593,66670,296212,125430,3490261,1090,8010,31880,97680,1547605,18220,216725,116790,275207,12120,3006,940,9822,9260,49586,8610,36782,57860,62447,383170,7090473,383170,6938843,78140,151630,47750,1140640,25720,372700,31890,67040,14810,27263,40790,104067,43000,187194,47470,206509,30600,17251,36120,330036,1050,6423,2400,3001,1070,3509,39130,165068,2840,35708,55310,143648,429740,18003764,428430,2192416,60,400,7940,19263,196860,436359,21920,3502,19000,10522,32360,33588,31510,5129,150590,363821,4990,12557,42490,122575,8670,95904,11340,116474,13230,12872,420190,2452037,5470,2293,4160,1753,45210,90224,20090,16126,2050,2783,380120,1756058,393470,1904930,90,95,20,7,121600,261182,307780,790973,301270,767508,8610,23465
AZ,6,272500,73910,172870,22180,244330,15550,140150,157000,647420,202410,3240,720,500,2020,0,25920,92750,23615915,272500,23844069,222590,16789619,99060,130099,66300,314421,60970,203373,61510,64784,45160,516301,61100,382710,98620,3603925,890,4730,17748,73640,1556984,17520,292996,76240,228154,9850,2643,1020,12247,7430,46387,6110,30680,32250,36090,228250,4810550,228250,4693905,57080,116646,44250,1143939,19360,289006,33100,96095,10540,23691,39880,112624,40780,219124,44110,237333,29840,18012,35960,356655,980,6073,2570,2893,1230,4910,37690,191918,2720,41432,45220,150105,272150,17442516,271520,2257742,120,582,3070,13344,128130,357313,21180,4295,16660,9506,21910,23601,0,0,101790,295943,3800,13919,31060,100369,1970,21296,3760,36236,5250,6892,267440,2328656,0,0,0,0,9170,17559,14130,11380,350,518,260950,1900429,264290,2024111,120,109,0,0,88590,248262,183180,545817,176790,520668,8310,25148
AZ,7,398400,64050,313620,17300,360670,22570,221630,184250,1035710,324200,2140,380,530,1230,0,21570,140990,53898025,398400,54457238,330190,37141128,195520,349716,142760,1002872,133180,695534,146170,220129,77850,1293779,135880,1665449,158550,8267106,1540,5870,22523,105680,2646178,45670,1306348,131000,559213,17560,4697,3880,66084,16960,132869,11820,65078,48190,55486,291800,6659504,291800,6495044,77500,164460,106600,3279845,31500,487857,89470,426719,16480,49635,100240,348393,100290,744189,106500,792184,75320,55223,91540,1100520,2420,14620,7620,7371,4540,22272,96410,705293,6730,129400,92520,497310,398100,43359524,397700,6563872,530,2657,2130,16084,213260,633313,51180,20578,31970,18598,33560,37700,0,0,162230,487851,6070,33354,54800,228772,340,3828,2390,21013,4320,8778,392880,6370199,0,0,0,0,2430,5874,25310,21529,50,134,394160,5930573,395330,6217452,2990,858,880,396,173780,768031,223620,907642,208330,799390,19990,108252
AZ,8,117420,13930,99240,3520,107330,6990,81060,36340,320250,104290,140,20,30,80,0,2050,42970,33397709,117420,33864632,98920,20697811,84750,354864,69010,1112109,65540,827624,50860,135411,28060,1141623,70740,2540259,45100,3595242,680,1090,4948,27520,764959,34090,2848237,37720,466923,2850,718,4390,127017,12130,133536,2510,22619,0,0,54730,1284039,54730,1247954,16900,36085,62690,2530260,6260,137881,57390,606481,5120,20392,59960,304711,60580,575647,62660,609187,41340,38301,54710,883414,1370,10205,5340,3687,6010,55106,58600,654913,4600,169538,47030,621707,117360,28943733,117320,5663056,1280,9183,400,3586,74340,254005,31700,43237,9460,5326,0,0,0,0,46810,141896,1840,13896,23640,160229,0,0,430,3900,890,3441,115850,5566151,0,0,0,0,60,185,0,0,0,0,117110,5409051,117290,5702477,44520,33441,55860,68506,61810,764420,55130,616120,42980,388122,15200,227998
AZ,9,17020,2030,14320,530,15630,1120,14720,2940,47350,16080,0,0,0,0,0,60,6550,11459802,17020,11652368,14060,5630095,15270,196490,12640,520079,12160,398513,7670,51508,4790,391444,13610,1519505,5320,501954,170,60,346,3740,109823,9910,2344046,8080,192566,140,35,1590,72914,3720,50740,500,4960,0,0,5140,120046,5140,116150,1840,3897,11870,786911,270,12457,10980,290750,870,3249,11230,92335,11620,114422,11870,124851,6440,7821,9730,202499,280,4125,1150,645,2600,43151,11290,287281,1370,112256,8600,274271,17000,10278421,17000,2602360,440,5056,50,376,9990,67070,7710,35850,920,556,0,0,0,0,180,342,250,2411,5300,55002,0,0,50,410,120,736,16790,2621507,0,0,0,0,0,0,0,0,0,0,16980,2535289,17010,2700216,10640,31903,14400,73764,8750,387512,8180,302229,3910,101139,4970,201090
AZ,10,8020,1040,6640,230,7280,610,7470,1080,20370,6770,0,0,0,0,0,0,3500,23441131,8020,23577181,6520,6039996,7710,599120,6610,1418596,6380,1118842,4600,131505,2420,432156,7190,8412797,2380,259147,130,20,115,1870,56765,6060,5229355,4410,136050,30,6,770,40520,2250,31036,280,2834,0,0,1700,39232,1700,37994,580,1238,6330,1741860,40,3602,5880,664754,430,1495,5820,91486,6160,60989,6320,102843,2730,4737,4320,98410,160,3238,510,230,2420,244689,6060,1030443,1310,255724,5240,814836,8010,20844238,8010,5847896,1270,28434,20,123,5290,150060,4620,102207,230,150,0,0,0,0,0,0,140,1651,2900,51049,0,0,20,124,60,322,7950,6274444,0,0,0,0,0,0,0,0,0,0,8010,5697836,8020,6042015,4860,48882,7120,237053,3310,638109,4680,860062,1560,179542,3610,680521
AR,0,1236750,515000,487190,208610,1129600,52210,696900,796560,2494980,840470,27520,14690,130,12700,4320,213630,307380,75862692,1233340,76610435,1027430,50169369,307750,717633,169860,4490499,157940,4159723,150210,219971,209160,1942237,154670,5527399,283180,7531023,40790,32220,97654,190110,2683194,69210,3532578,286730,747743,29690,7734,2800,59809,29560,195369,14820,74059,86620,88880,1133260,19842710,1133260,19461923,193970,380789,85660,4706217,26150,423276,71240,978703,13180,27770,72070,217519,78920,559625,85270,623974,61340,35747,60660,563924,1330,7546,3180,2201,5120,68032,73790,2611289,6590,343099,136990,905815,930040,53352871,926910,8757572,1010,12129,18830,23773,458520,867350,41250,53041,51480,30035,63420,61550,100400,19367,335890,648095,3800,8449,161540,398861,32610,185715,36900,205557,33240,25597,1169960,10938084,288810,773291,262070,686252,228890,407874,54410,45529,13300,11968,753370,7890225,850110,8690582,17200,29918,22290,294098,229850,1007051,970370,3234344,951290,2816263,25000,418081
AR,1,17790,8550,8130,560,13950,1940,13130,4080,29830,4580,140,90,0,50,0,450,9500,-1455418,14380,-1436254,4100,144996,6660,20227,3200,19801,2880,15872,590,1885,7120,-96905,4620,105416,3650,51167,4030,130,538,30,90,3770,-303760,3610,19164,90,21,20,479,1010,5259,100,493,470,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,93,0,0,330,898,30,796,270,83,60,48,0,0,0,0,0,0,0,0,40,30,0,0,2380,5747,1470,12083,1530,10973,0,0,7940,40991,1490,2154,920,1384,720,1494,630,566,1110,1524,290,850,2950,7222,80,131,0,0,1750,3435,7150,37191,6790,26547,460,10644
AR,2,161980,122910,17500,19440,143240,9420,78240,93010,177910,46670,6040,3440,10,2580,1630,23530,30670,884515,161970,903017,124550,713533,19040,10921,9120,11841,8260,7995,1160,989,25880,86316,8210,8726,18880,99841,2690,2250,4471,420,1726,2170,-5673,24080,18502,190,42,20,97,1650,5308,250,871,1810,1444,160780,1927181,160780,1884229,22990,42952,1180,23684,900,14608,350,657,620,513,680,1463,960,2218,1110,2579,550,233,510,4015,10,88,20,32,40,90,630,1137,70,710,230,195,3090,6575,3260,924,0,0,1260,438,480,85,230,6,0,0,50,22,30,11,140,48,0,0,21640,16408,3690,24252,3840,23634,120,63,139420,144229,59480,75630,53080,67689,21970,14741,5370,4413,2030,1653,3030,840,26160,17948,0,0,0,0,14430,7280,131910,133571,131400,132448,660,1123
AR,3,301300,158650,50500,86350,277600,11480,157040,226330,543690,209570,9500,5330,50,4130,1790,78950,59600,5196744,301300,5264312,245350,4117907,35890,28859,16180,33726,14730,22415,3900,3117,53150,430970,14300,32274,48670,548946,5130,8640,20768,22050,40024,4510,8023,56780,67568,1270,293,80,423,3230,11262,1100,3508,9050,7015,297660,4711217,297660,4628240,44110,82977,3630,83966,2850,49053,1320,2335,2000,2092,2120,3938,3030,7237,3510,8432,1890,1014,1520,10946,50,212,50,26,100,422,2450,10419,220,2760,12840,7971,174740,936259,174190,95507,30,63,4050,1732,73920,24347,1210,50,3520,1205,11600,5210,23930,4037,39690,13633,280,147,45120,75893,10850,60026,11200,59424,9790,5216,283350,961818,133140,479914,123090,427223,98080,172642,13640,11108,5380,4015,118870,71160,161600,154400,20,37,0,0,24810,25660,267450,832317,266400,829487,1440,2830
AR,4,313910,136230,94210,73240,288360,11510,169200,226910,634860,228610,8040,4510,40,3490,890,68460,67450,11295809,313910,11399735,274140,9367200,53590,44856,25790,61073,23710,41998,16630,11812,39960,295306,21960,79251,62930,1101268,7450,9220,27163,54910,361317,7920,43197,61020,103926,6290,1522,140,815,4810,21366,3300,12209,24360,23153,304780,5226878,304780,5139668,44610,87210,9130,212102,6170,93796,5490,11757,3320,4741,6010,10531,7770,24059,9030,27877,5690,2716,4730,30570,110,527,170,140,180,593,7020,44417,610,9526,30120,44806,310950,5768105,308680,624929,20,96,7820,6043,157570,184804,4700,279,12650,7649,18880,18058,58400,12408,115940,144018,1380,1533,28820,64353,12600,66708,13370,71757,14520,9565,304950,1241569,92090,214521,83060,189176,85650,177945,12200,9921,3920,3716,214230,440125,234990,519213,40,45,0,0,47400,66402,264580,785773,262640,780105,2760,5668
AR,5,168060,52660,91710,19200,153940,6560,99590,107560,380330,120900,2430,990,20,1420,10,23890,49150,10313341,168060,10409951,143500,7902740,49510,47485,25080,78783,23090,55813,25970,22807,26560,219896,22010,111667,49640,1259845,6290,5260,17485,41500,626725,8140,85315,45430,96610,6160,1568,180,1472,3910,21550,2930,13162,19740,21322,156530,3087782,156530,3026253,31600,61529,11520,278937,5810,88920,8720,26180,2620,4919,8950,16875,10220,44341,11460,49353,8020,3692,7540,49702,160,948,280,305,240,1064,9380,70035,850,13898,23920,58734,167710,6857985,167260,816566,20,27,3320,6443,80610,180216,6060,569,9450,5318,11950,13522,18040,2911,64060,154355,910,1729,19490,49063,3270,18972,4500,26010,5220,4683,164580,958992,2610,1072,1930,780,19040,34803,7600,6471,760,922,147610,636350,153660,696759,20,24,0,0,41350,85723,126240,345002,123730,337314,3340,7688
AR,6,103040,18520,77580,5550,94530,4090,63870,63340,260570,80060,870,230,20,620,0,10520,33600,8913636,103040,8995029,88020,6595574,41060,45849,22240,83949,20600,61430,25420,26492,18650,166387,19650,132380,36210,1193198,5040,3180,11906,28160,574424,7590,105083,32270,81393,5690,1564,200,2102,3030,18986,2330,11906,13640,15715,92590,2052170,92590,2008673,21210,43497,10450,274967,4020,65089,8850,37565,1510,3978,8850,18144,9510,54736,10430,59892,7510,3430,7480,53209,140,758,300,370,310,1177,8790,75897,780,15553,18390,57515,102950,6508408,102730,805954,20,132,1180,3926,49610,141507,5810,756,8850,5322,8920,10398,0,0,42510,121465,500,1383,13620,38233,630,3194,1420,7825,1960,2440,101500,875818,0,0,0,0,2950,4982,5720,4894,100,138,99580,664447,100670,712088,30,37,0,0,28030,76504,74800,238184,72360,229127,3190,9057
